Content,Space,Topic,Mapping
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Arizona,New Mexico",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Fish,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/stateRoleChemical/Product,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/realmLandAeolian/Desert,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",New Mexico,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandAeolian/Desert,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","California,Nevada",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Texas,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrBiomass/Wood,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Michigan,Minnesota",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/phenAtmoCloud/Mamma,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandOrographic/Alpine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realm/Land",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Mammal,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrIndustrial/Product,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","California,Nevada",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Arizona,California,Nevada",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realm/Land","Arizona,California",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Texas,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/humanResearch/Publication,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrSediment/Mud,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Arizona,California,Nevada",Biodiversity,Area Method
