Jaccard,Precision,Recall,avgconf,argminC
1.0,1.0,1.0,0.4161839594235171,-0.7228855892979633
1.0,1.0,1.0,0.48342714763413763,-0.7277796718121609
1.0,1.0,1.0,0.49202855642947113,-0.7158839598707376
1.0,1.0,1.0,0.4672805639633893,-0.7344005233993007
1.0,1.0,1.0,0.43707042315581884,-0.7218380183827642
1.0,1.0,1.0,0.4445966558517357,-0.7082354409665874
1.0,1.0,1.0,0.4229421624439141,-0.7250663967301682
1.0,0.3032446677356136,0.3032446677356136,0.40715385149366246,-0.7141407344066947
1.0,0.276693637070275,0.276693637070275,0.4146800841895793,-0.6930499986322978
1.0,0.4344568766842532,0.4344568766842532,0.3930255907817577,-0.7258105564725066
1.0,0.45415017570427224,0.45415017570427224,0.45696044061498403,-0.7262292597522666
1.0,0.41438639244689923,0.41438639244689923,0.4655618494103176,-0.7073774564184605
1.0,0.6506583227181695,0.6506583227181695,0.44081385694423575,-0.7368427261035169
1.0,0.27282449368364997,0.27282449368364997,0.41391205451405944,-0.7183020575138777
1.0,0.2489369458756681,0.2489369458756681,0.4214382872099763,-0.6976277068982288
1.0,0.3908740697531511,0.3908740697531511,0.3997837938021546,-0.7290981350690062

1.0,0.7628900181217103,0.7628900181217103,0.37930824551852715,-0.7440801870376033
1.0,0.702296283622713,0.702296283622713,0.3804101725582404,-0.7445626728315814
1.0,0.669938273122861,0.669938273122861,0.38163937126262154,-0.7446803984166963

1.0,0.10376584535648593,0.10376584535648593,0.4361806529092623,-0.6854218524486235
1.0,0.20708145161677113,0.20708145161677113,0.39038583731607435,-0.6519754110199957
1.0,0.09112284811172797,0.09112284811172797,0.4393009036530679,-0.687543191765037
1.0,0.1818503149818142,0.1818503149818142,0.39350608805987997,-0.6546056676877202
1.0,0.1576319306954873,0.1576319306954873,0.4884873505930372,-0.7211850394803382
1.0,0.31457989782121926,0.31457989782121926,0.44841688694899773,-0.7017993658357538
1.0,0.13842580310483157,0.13842580310483157,0.4912175699938671,-0.7225114665424122
1.0,0.2762509778596829,0.2762509778596829,0.45114710634982763,-0.703330282835376
1.0,0.1142484177143411,0.1142484177143411,0.4208402900562483,-0.7006308408808407
1.0,0.22800111254262712,0.22800111254262712,0.3807698264122089,-0.6734193959180942
1.0,0.10032820701863471,0.10032820701863471,0.42357050945707825,-0.7024045736551177
1.0,0.20022109082377548,0.20022109082377548,0.38350004581303876,-0.6755575788034051
1.0,0.13972043128734798,0.13972043128734798,0.4910600091748978,-0.7218423877535294
1.0,0.2788346168443454,0.2788346168443454,0.4509895455308583,-0.7026994912164853
1.0,0.1226966695502022,0.1226966695502022,0.4937902285757277,-0.7231547262984854
1.0,0.24486095932346214,0.24486095932346214,0.4537197649316883,-0.7042117626935867
1.0,0.10126652719734663,0.10126652719734663,0.42341294863810897,-0.7013424867317007
1.0,0.20209365981814376,0.20209365981814376,0.38334248499406953,-0.6744709559029892
1.0,0.08892805089096886,0.08892805089096886,0.4261431680389389,-0.7030971811134641
1.0,0.17747024374625672,0.17747024374625672,0.38607270439489944,-0.6765825524102991

1.0,0.8231712539930442,0.8231712539930442,0.3845496263525543,-0.793967582186683

1.0,0.31646678148610574,0.31646678148610574,0.41594340103814376,0.43166813481813626
1.0,0.3753403683036043,0.3753403683036043,0.4287265130760308,0.4471981512419868
1.0,0.32678835657913324,0.32678835657913324,0.41859713286083444,0.4346502572082994
1.0,0.3784455316398382,0.3784455316398382,0.4315056110684794,0.45021162159368233
1.0,0.31942185488442343,0.31942185488442343,0.4160969271882322,0.4319503916984522
1.0,0.3756880653905018,0.3756880653905018,0.4288914814346304,0.44748114941692585
1.0,0.4140881533854844,0.4140881533854844,0.45998148604453704,0.3679243404764766
1.0,0.4962509512662716,0.4962509512662716,0.47909120601859867,0.3776404168976079
1.0,0.42464174147131284,0.42464174147131284,0.46277000341291163,0.3710973636928116
1.0,0.49673345972795635,0.49673345972795635,0.482039077836545,0.3808970172584254
1.0,0.416934760865426,0.416934760865426,0.4601507460625508,0.36819921347960494
1.0,0.495458756620254,0.495458756620254,0.47927450414450473,0.37792014330501156

1.0,0.2454764637325038,0.2454764637325038,0.5025267461557419,0.4620706045607381
1.0,0.307430415414171,0.307430415414171,0.5141878375726257,0.48549789226662243
0.9875,0.21619361721744348,0.21619361721744348,0.46098453042999243,0.437147747230333
0.9875,0.27814756889911063,0.27814756889911063,0.4726356079958021,0.4608967350875682
0.9875,0.22486372675587948,0.22486372675587948,0.5454064598508627,0.4356931880793422
0.9875,0.28681767843754663,0.28681767843754663,0.5570675512677464,0.4590571983452091

1.0,1.0,0.5,0.5298557782450218,-0.6994424076778359
1.0,0.5091224487417972,0.2545612243708986,0.5085814844749066,-0.812871354932179
1.0,0.544579332100698,0.272289666050349,0.5198592202510642,-0.7742884109886181
1.0,0.5855606783927687,0.29278033919638435,0.5287850926824761,-0.7244856224992363
1.0,1.0,0.5,0.43899312905560633,-0.7455847797932988
1.0,0.4899684901371711,0.24498424506858554,0.4212645509138435,-0.8578671032897145
1.0,0.5240914317738323,0.26204571588691616,0.4306626640606416,-0.8151908042023759
1.0,0.5635309976702829,0.28176549883514146,0.4381008910868182,-0.7639357129777893
1.0,1.0,0.5,0.4931717125014663,-0.7407195169024214
1.0,0.7132191973730276,0.3566095986865138,0.471897418731351,-0.849360610114601
1.0,0.7628900181217103,0.38144500906085516,0.4831751545075086,-0.8141589335056809
1.0,0.8202999456979352,0.4101499728489676,0.49210102693892055,-0.7584593021266464

1.0,0.19951072322583957,0.19951072322583957,0.41898426574564246,0.4528500662047471
1.0,0.31944770992802046,0.31944770992802046,0.5165079462701931,0.3808530811721862
1.0,0.24480522870109434,0.24480522870109434,0.45611366005950277,0.4490662353101932
1.0,0.2308683584805906,0.2308683584805906,0.41083206965984587,0.4959852440433053
1.0,0.3574816389787369,0.3574816389787369,0.5092002861481304,0.4171308753882509
1.0,0.2828391577518108,0.2828391577518108,0.44679686453287815,0.49182049366016467
1.0,0.272348318698304,0.272348318698304,0.3886430242579091,0.482134397101667
1.0,0.4004131685956208,0.4004131685956208,0.47964891815088445,0.40704014218146733
1.0,0.3329982476679062,0.3329982476679062,0.42948341107239685,0.4784877998156176

1.0,0.3507849512346297,0.5261774268519446,0.5897810855772507,0.5629409683185986
1.0,0.3977763385640685,0.3977763385640685,0.4093007025732026,0.3905863561654611
1.0,0.3460854727904658,0.5191282091856987,0.4443877810026226,0.5830615266517092
1.0,0.4092962048045131,0.4092962048045131,0.3984530592868422,0.41538336946258414
1.0,0.40086067137765724,0.6012910070664859,0.4514314217032995,0.577975365877892
1.0,0.4515988227052521,0.4515988227052521,0.3799989361227248,0.4163498410747975

1.0,0.1896344120844132,0.2844516181266198,0.43260510986478296,0.5121051037805575
1.0,0.33096014150494024,0.33096014150494024,0.42408473999904117,0.19246662397772785

0.9375,0.48340579085597857,0.48340579085597857,0.4349921843005986,0.4051062405688233
0.9375,0.3532762094895327,0.529914314234299,0.4418374618079776,0.5559224341399723

1.0,0.2744710637938229,0.2744710637938229,0.39487509300330437,0.5437542457869097
1.0,0.3674314298136068,0.1837157149068034,0.33311229410084336,-0.6238039614676315
1.0,0.29690240197246925,0.29690240197246925,0.4002074709238966,0.553022973848012
1.0,0.3188614590280689,0.3188614590280689,0.4139631229954024,0.537392988272767
1.0,0.4298098189505345,0.4298098189505345,0.43071690592719447,0.5651619644568742
1.0,0.34129279720671524,0.34129279720671524,0.41929550091599466,0.5461999131869795

1.0,0.6224647434256024,0.6224647434256024,0.45495413409918756,0.5576317621547027
1.0,0.6131253903731916,0.6131253903731916,0.4552087172031666,0.5573743163375625
1.0,0.478313784351855,0.478313784351855,0.40553497164226987,0.5078562802241495
1.0,0.4854680644351054,0.4854680644351054,0.4057612677346957,0.5076360697812433

0.9625,0.49114520650581445,0.24557260325290722,0.34765622226722076,-0.6718675996726513
0.9625,0.4046281439104444,0.2023140719552222,0.3617786610470188,-0.666435302926496
0.9625,0.3977695041972452,0.1988847520986226,0.36322686600710913,-0.6670075003435162

1.0,0.2232179446683752,0.1116089723341876,0.39064609051038574,-0.7672963903803949
1.0,0.2930222134154311,0.14651110670771555,0.40302074442271757,-0.649459135547825
1.0,0.21520128101972505,0.10760064050986252,0.36452157255908196,-0.6957345727532658

1.0,0.3473944718324378,0.5210917077486568,0.5516268566989667,0.553277921273628
1.0,0.33365264718135496,0.5004789707720324,0.6316700900644853,0.5541977425790463

0.9875,0.43282018731494964,0.21641009365747482,0.30091880388133146,-0.6753609927019126
0.9875,0.37970686236326284,0.18985343118163142,0.36174507890769386,-0.7265753492890507
0.9875,0.3001476055047725,0.15007380275238624,0.3262456868837795,-0.700352157402011

0.975,0.47182302688719663,0.707734540330795,0.5240138693769721,0.5978577016664309
0.975,0.4504993106033708,0.6757489659050562,0.49139763176433143,0.5952947061820627

1.0,0.3517065571384048,0.5275598357076072,0.38563105851097923,0.5300248788468025
1.0,0.42646115809171437,0.6396917371375715,0.6854963091294998,0.5158934513637908
1.0,0.38539921106963176,0.5780988166044476,0.46641025238634787,0.5295924786523437
1.0,0.37075187650464003,0.55612781475696,0.43434399774530763,0.5273921976777103
1.0,0.27066524309322043,0.4059978646398306,0.37404190525192965,0.5315553197217208
1.0,0.3821237047128336,0.5731855570692503,0.6667294791725015,0.5107823006492906
1.0,0.3410617576907509,0.5115926365361264,0.4478964066567112,0.519952300479078
1.0,0.32641442312575925,0.48962163468863884,0.41848292301762813,0.52934712219286

1.0,0.4100824912768628,0.4100824912768628,0.4400830275314462,0.34477624367891324
1.0,0.41925371438985065,0.41925371438985065,0.44175660196560607,0.34700231686150185
1.0,0.31635595526821014,0.31635595526821014,0.38945655714127325,0.45067562923524207
1.0,0.3229275766600298,0.3229275766600298,0.39092129237253803,0.45303662011255397
1.0,0.4755403892610542,0.4755403892610542,0.451187545459628,0.3598299563719579
1.0,0.48889041588367,0.48889041588367,0.4531002019558108,0.36197912872584703
1.0,0.36325967981584273,0.36325967981584273,0.3969103454405073,0.4649597174319865
1.0,0.3728256144195166,0.3728256144195166,0.39855817257568016,0.46724564004214
1.0,0.40107648299233467,0.40107648299233467,0.43761136141820023,0.34179639901341274
1.0,0.41106599499463,0.41106599499463,0.43928493585236017,0.3440499203829274
1.0,0.30805863791496113,0.30805863791496113,0.387092785044286,0.4482152862539712
1.0,0.31521660255712064,0.31521660255712064,0.3885575202755508,0.4506047241481578
1.0,0.47237476562075476,0.47237476562075476,0.4486094899081478,0.3568202653472975
1.0,0.48691592872785716,0.48691592872785716,0.4505221464043305,0.3589976719909469
1.0,0.3591472782793418,0.3591472782793418,0.3944617042759827,0.4624657262958196
1.0,0.3695667193243696,0.3695667193243696,0.39610953141115557,0.4647807541055152
1.0,0.39749500288289985,0.39749500288289985,0.4375528413516382,0.3415873630485542
1.0,0.40794742889207714,0.40794742889207714,0.43922641578579813,0.34384177504340546
1.0,0.30457699301873703,0.30457699301873703,0.38703942903305966,0.4479990977923918
1.0,0.3120666577572436,0.3120666577572436,0.3885041642643244,0.4503895425754749
1.0,0.47209724807603176,0.47209724807603176,0.4485426196277702,0.3566111964860409
1.0,0.4873122487116426,0.4873122487116426,0.4504552761239529,0.3587895181711037
1.0,0.358033081083445,0.358033081083445,0.39440168712553025,0.46225023905845153
1.0,0.36893535904808566,0.36893535904808566,0.39604951426070306,0.4645662852746968

1.0,0.22486372675587948,0.22486372675587948,0.5494971510880627,0.48275064422060787
1.0,0.2454764637325038,0.2454764637325038,0.5196060955668367,0.5026913272912896
1.0,0.23017911160099888,0.23017911160099888,0.5863120615243379,0.48149394584993965
1.0,0.2507918485776232,0.2507918485776232,0.555902044575372,0.501489552607367
1.0,0.28681767843754663,0.28681767843754663,0.5638912025706649,0.4995127374714121
1.0,0.307430415414171,0.307430415414171,0.5339482868499006,0.5189677505202204

1.0,0.5240914317738323,0.26204571588691616,0.4501792156801333,-0.8437018770663766
1.0,0.5470749546470667,0.27353747732353334,0.4556761633009159,-0.83466764264605
1.0,0.4899684901371711,0.24498424506858554,0.4399039660091374,-0.8460205964036777
1.0,0.5635309976702829,0.28176549883514146,0.4569902939571554,-0.8062295736553571
1.0,0.7034488646079805,0.7034488646079805,0.5298187873988797,0.7834697847103976
1.0,0.544579332100698,0.272289666050349,0.5408162221414256,-0.8098418761331005
1.0,0.6632311431535535,0.6632311431535535,0.7013778450468824,0.7816967458329009
1.0,0.5091224487417972,0.2545612243708986,0.5284859225362304,-0.835282752745118
1.0,0.6768221832103195,0.6768221832103195,0.7102912529575591,0.760504245365871
1.0,0.5573711261765356,0.8360566892648034,0.8880050356746833,0.7881612379461294
1.0,0.7628900181217103,0.38144500906085516,0.5017631434072308,-0.8708216990703282
1.0,0.7963458220487419,0.39817291102437097,0.50835948055217,-0.8263264158927968
1.0,0.7132191973730276,0.3566095986865138,0.48943284380203567,-0.8447614549434205
1.0,0.7062988861832404,0.7062988861832404,0.5996042796671711,0.7951774771846745
1.0,0.7961489133342728,0.7961489133342728,0.6046403171778567,0.7715768451176723

1.0,0.3129974489440499,0.3129974489440499,0.4492826928352782,0.3250411230290974
1.0,0.26869688729289576,0.26869688729289576,0.41079960594810555,0.356232490156259
1.0,0.2526719720909272,0.2526719720909272,0.3946317818611595,0.3802647064636507
1.0,0.2316736971304778,0.2316736971304778,0.3866738469491945,0.3861180824164485
1.0,0.4004131685956208,0.4004131685956208,0.4611249195318203,0.3052458683268443
1.0,0.3510162065730378,0.3510162065730378,0.4226418326446476,0.3344867100759408
1.0,0.3329982476679062,0.3329982476679062,0.40647400855770155,0.3579721077544475
1.0,0.30930896682652176,0.30930896682652176,0.3985160736457365,0.363133341435127
1.0,0.3823149222562404,0.3823149222562404,0.5030259617912239,0.3010822656990011
1.0,0.32779744852335335,0.32779744852335335,0.4568462575266168,0.33002865628819084
1.0,0.3076724410293143,0.3076724410293143,0.4374448686222815,0.35343489277643264
1.0,0.2810929282301581,0.2810929282301581,0.4278953467279234,0.3584961094887196

1.0,0.5698053736792719,0.5698053736792719,0.5711263250463469,0.3353659122206256
1.0,0.4929720923847742,0.4929720923847742,0.48744207882107926,0.4090789053950066
1.0,0.6418970919359155,0.6418970919359155,0.5272256901087848,0.3255274644074688
1.0,0.5084192327599425,0.5084192327599425,0.44588078272865905,0.4039808928729004
1.0,0.5969681633043922,0.5969681633043922,0.5938316211958302,0.31589188179169014
1.0,0.512435534410206,0.512435534410206,0.5007137783960305,0.39451129500387433
1.0,0.583922297799916,0.583922297799916,0.4976084385947974,0.33435149931546965
1.0,0.4552848437982381,0.4552848437982381,0.423865572993517,0.4080096549975062
1.0,0.6624462935547439,0.6624462935547439,0.48206099927843515,0.3244712723055797
1.0,0.4755899647888267,0.4755899647888267,0.40826271043007256,0.4028918938975212
1.0,0.613508647366715,0.613508647366715,0.5201578183769815,0.31480571433668525
1.0,0.4764848828032523,0.4764848828032523,0.4395233143068634,0.39339009403187203
1.0,0.5919083794819804,0.5919083794819804,0.4968746698115376,0.333419428919828
1.0,0.47428935089260094,0.47428935089260094,0.4232388488930079,0.40700816484652
1.0,0.6740711773627676,0.6740711773627676,0.48124420371704946,0.32350133888673704
1.0,0.496540775811243,0.496540775811243,0.40757288765849675,0.40187047932378595
1.0,0.6228657605489996,0.6228657605489996,0.5193091593263327,0.3138119370588481
1.0,0.49647179974902833,0.49647179974902833,0.4388008693915183,0.39234264588349094

1.0,0.2702118677022138,0.2702118677022138,0.3503530291644711,0.21006187792432446

0.975,0.31762926935037905,0.4764439040255686,0.391807550904316,0.6077572672787618
0.975,0.3452919188414167,0.517937878262125,0.4463817889260227,0.5865258422781698

1.0,0.3996371274576494,0.3996371274576494,0.5502528653221881,0.632574227042216
1.0,0.3500090878081911,0.3500090878081911,0.4944567710881361,0.6663869701708512
1.0,0.2633350051577304,0.2633350051577304,0.420410842003094,0.6705953996356913
1.0,0.44956146550422144,0.44956146550422144,0.5341736895236451,0.5942324821632904
1.0,0.39993342585476316,0.39993342585476316,0.4970039821643469,0.6058273519687081
1.0,0.35800816480283776,0.35800816480283776,0.4795718252175407,0.6392193738291492
1.0,0.4206525040438419,0.4206525040438419,0.5563097155239078,0.6249618424696104
1.0,0.37102446439438364,0.37102446439438364,0.5006613493435563,0.6582926749675609
1.0,0.27912512490550073,0.27912512490550073,0.42329070285372294,0.668101606349434
1.0,0.4749304133194256,0.4749304133194256,0.5921135827424215,0.5754989492837828
1.0,0.4253023736699673,0.4253023736699673,0.5036873855289414,0.6064323605067428
1.0,0.3833771126180419,0.3833771126180419,0.48420119792505956,0.63472144392829
1.0,0.3965466812670734,0.3965466812670734,0.4753665167646506,0.6414112814652241
1.0,0.3420292075341863,0.3420292075341863,0.43038795497974125,0.6757381328122201
1.0,0.25660302231042115,0.25660302231042115,0.3639373334536354,0.6727233648168541
1.0,0.44093707650131936,0.44093707650131936,0.47076595597773974,0.5950777392097805
1.0,0.3864196027684323,0.3864196027684323,0.44103019009030126,0.6063568317289703
1.0,0.33971508247523696,0.33971508247523696,0.4211949733241922,0.619186550230476

1.0,0.5966163007312848,0.5966163007312848,0.45197393902143507,0.590235081511963
1.0,0.537343399274038,0.537343399274038,0.431020228636738,0.5529250890506611
1.0,0.6224647434256024,0.6224647434256024,0.4025122545580982,0.5897656343195993
1.0,0.47728053345045124,0.47728053345045124,0.38613318411123954,0.5520412337440965

0.975,0.2970418466779586,0.4455627700169379,0.7697829470030705,0.7339827878324284

1.0,0.3017243101357802,0.3017243101357802,0.6117487324953528,0.6649629718718839
1.0,0.30324195709182095,0.30324195709182095,0.6098783140274321,0.6734900989099134
1.0,0.22111505308632218,0.22111505308632218,0.5073671301811171,0.766922740929491

1.0,0.5087803676014362,0.5087803676014362,0.4097452306895866,0.34483405323511407

0.9375,0.3506067469642898,0.5259101204464347,0.5960169495339795,0.8065899587435033
0.9375,0.3015353017419315,0.4523029526128972,0.4911749294802692,0.7887756409833573
0.9375,0.23671700570494178,0.35507550855741266,0.40575860113930107,0.7883028944826127

0.975,0.6557499780695824,0.6557499780695824,0.36351189823175645,0.17940057860923164
0.975,0.5341880070018057,0.5341880070018057,0.3433103706817132,0.17509077969067066

1.0,0.6103210677396357,0.6103210677396357,0.6681056556013789,0.20195795998768426
1.0,0.5553205654249981,0.5553205654249981,0.6060530103336599,0.21928766193018878
1.0,0.4653227763897557,0.4653227763897557,0.48973451552320446,0.22825814368513403
1.0,0.6144254028217556,0.6144254028217556,0.67636114505495,0.20619118476429055
1.0,0.559424900507118,0.559424900507118,0.6145217048335987,0.2213010062689335
1.0,0.5144791303497769,0.5144791303497769,0.4960860363981586,0.23068975972155056

1.0,0.37325090632182667,0.37325090632182667,0.4995097457927554,0.4885096540281605
1.0,0.35192582838932923,0.35192582838932923,0.594112667402169,0.4645712147835578
1.0,0.3905473540940553,0.3905473540940553,0.5003261856094515,0.4892158556575264
1.0,0.3426761325494004,0.3426761325494004,0.5013670011030507,0.49013761340930706
1.0,0.3684235054136001,0.3684235054136001,0.45895748384247,0.5005202867273162
1.0,0.3495642823050974,0.3495642823050974,0.5482722200234091,0.4753130441970518
1.0,0.38549625141774035,0.38549625141774035,0.4597338038903691,0.5012142040093073
1.0,0.3382441672266686,0.3382441672266686,0.46071289422553036,0.5021179785124161

1.0,0.2304096720707463,0.2304096720707463,0.4777742595291218,0.531653135587148
1.0,0.21940523480798346,0.21940523480798346,0.40299376369799145,0.5287898126529001
1.0,0.2039517801639975,0.2039517801639975,0.5181693732094292,0.5369263040441588
1.0,0.21107401981735696,0.21107401981735696,0.43909843112005104,0.5342668382999881
1.0,0.20819719897395716,0.20819719897395716,0.5203730831258234,0.5270283152638872
1.0,0.21484531584428077,0.21484531584428077,0.44075121355734664,0.5243450671206813
1.0,0.2204156088721854,0.2204156088721854,0.5281665434406846,0.5130649208195625
1.0,0.20816919038050685,0.20816919038050685,0.45310413021963464,0.5100317821974554
1.0,0.18346733820176564,0.18346733820176564,0.5810205374740849,0.5178976678586535
1.0,0.1712159539297805,0.1712159539297805,0.5015737055314806,0.5150592244956439
1.0,0.18969577098182366,0.18969577098182366,0.583224247390479,0.5080840151265903
1.0,0.17720472166513945,0.17720472166513945,0.5032264879687762,0.5052236008554836

1.0,0.36064550497091646,0.18032275248545823,0.3680539157007113,-0.6555493435722826
1.0,0.5957139875530437,0.29785699377652186,0.475008218572823,-0.644736606206281

1.0,0.3823149222562404,0.3823149222562404,0.5574139803029939,0.3538501865620468
1.0,0.3395648501436562,0.3395648501436562,0.6351445057559224,0.353605502609166
1.0,0.32779744852335335,0.32779744852335335,0.5192714826303023,0.3784818524182686
1.0,0.28993681049419795,0.28993681049419795,0.5874663836650579,0.3782643683979725
1.0,0.2810929282301581,0.2810929282301581,0.4825916686643871,0.4175005408285963
1.0,0.24801154944227255,0.24801154944227255,0.5416166162076639,0.4173203615212284
1.0,0.3129974489440499,0.3129974489440499,0.48511833222712664,0.3686184317616783
1.0,0.277209191378884,0.277209191378884,0.5379564345629605,0.36838007224039726
1.0,0.26869688729289576,0.26869688729289576,0.4533329174998836,0.3940162230765758
1.0,0.2373533040437041,0.2373533040437041,0.4998139368902689,0.39380516159362416
1.0,0.2316736971304778,0.2316736971304778,0.4227664058616209,0.4335418664899171
1.0,0.20427013921757325,0.20427013921757325,0.46313412292435363,0.4333682550435367
1.0,0.4004131685956208,0.4004131685956208,0.5056826999763042,0.3521883827741108
1.0,0.3545588357954357,0.3545588357954357,0.5580229510197421,0.3519413038181383
1.0,0.3510162065730378,0.3510162065730378,0.47389728524906116,0.37667415238180524
1.0,0.30990449528194464,0.30990449528194464,0.5198804533470505,0.37645418196234226
1.0,0.30930896682652176,0.30930896682652176,0.4433307736107985,0.41555601771637735
1.0,0.27256269770202046,0.27256269770202046,0.4832006393811352,0.4153731836488562

1.0,0.3554322454752835,0.3554322454752835,0.3939774562781284,0.48391722967297635
1.0,0.5269201525189005,0.5269201525189005,0.442219274949746,0.4197714023915351
1.0,0.3607081205673619,0.3607081205673619,0.3930340451405334,0.4843832371306379
1.0,0.5342830580639364,0.5342830580639364,0.4411710403524182,0.42021969493792743
1.0,0.3295508802559832,0.3295508802559832,0.36300175167128557,0.4833583940346758
1.0,0.5322647546705495,0.5322647546705495,0.40606901350040736,0.41919466480952633
1.0,0.33507123941075867,0.33507123941075867,0.3620583405336905,0.483823964407297
1.0,0.5399688572737963,0.5399688572737963,0.4050207789030796,0.419642429135475
1.0,0.3849138005382288,0.3849138005382288,0.3871776836665871,0.5162322966210671
1.0,0.5680640199268246,0.5680640199268246,0.4346639720480334,0.4519089772123896
1.0,0.39207176518038833,0.39207176518038833,0.3862342725289921,0.5168231587706331
1.0,0.57805353192912,0.57805353192912,0.43361573745070564,0.4524829898495404
1.0,0.3603986106416232,0.3603986106416232,0.35620197905974427,0.5157051373138917
1.0,0.5753152289793959,0.5753152289793959,0.3985137105986948,0.451361752828001
1.0,0.3678882753801298,0.3678882753801298,0.35525856792214927,0.5162957614843787
1.0,0.5857676549885731,0.5857676549885731,0.397465476001367,0.451935434988343
1.0,0.4360024409026095,0.4360024409026095,0.39025462530007504,0.5137458782830199
1.0,0.6393623025552447,0.6393623025552447,0.44019852179798724,0.4487545058136991
1.0,0.4464218819476373,0.4464218819476373,0.38920639070274726,0.5144474486581792
1.0,0.6539034656623471,0.6539034656623471,0.4390192578759935,0.449434649791387
1.0,0.4138546987063312,0.4138546987063312,0.359254758031271,0.5131956836893532
1.0,0.6499174741725278,0.6499174741725278,0.4040180570211971,0.44818281633776635
1.0,0.42475697667097184,0.42475697667097184,0.3582065234339432,0.5138970950020506
1.0,0.6651324748081386,0.6651324748081386,0.40283879309920334,0.4488626782274519

1.0,0.20955194668774516,0.31432792003161775,0.53761729530206,0.5446663348473495
1.0,0.26904356383977185,0.40356534575965775,0.5571557674552956,0.5249700088073708
1.0,0.1896344120844132,0.2844516181266198,0.4084124554685593,0.5330597138259705
1.0,0.22064009433662682,0.33096014150494024,0.5026193724111371,0.5277078046241683

1.0,0.2861922121064738,0.42928831815971064,0.3953525834907339,0.43159159022412774
1.0,0.3157858089293044,0.4736787133939566,0.4108492211218273,0.46927978848781343

1.0,0.34333114930040504,0.34333114930040504,0.5414531338404864,0.48342906179172906
1.0,0.24869054188200335,0.373035812823005,0.6191847435237602,0.5750110664027611
1.0,0.35487297271715024,0.35487297271715024,0.47684995258478924,0.4914651881224472
1.0,0.261038093327411,0.3915571399911165,0.5657402843453619,0.5718975677255645
1.0,0.24210915527432267,0.24210915527432267,0.45224549026448,0.5416131012190512
1.0,0.27452116005338795,0.27452116005338795,0.46755300724678217,0.5586105365014591
1.0,0.26376877094805123,0.26376877094805123,0.40251024960478377,0.5491088155579773
1.0,0.3047542626798291,0.3047542626798291,0.4175714838134577,0.5633514175609509

1.0,0.4898983974219098,0.4898983974219098,0.5549539133575366,0.5902341676328109
1.0,0.557789825303246,0.278894912651623,0.4554763627433467,-0.601055965137786

0.95,0.3428123087692243,0.17140615438461215,0.3765719106739765,-0.6378171073948236
0.95,0.49114520650581445,0.24557260325290722,0.34578000264066955,-0.6562712187415944

0.95,0.27958295068367095,0.13979147534183547,0.41101473093825996,-0.6081588524272333
1.0,0.3017243101357802,0.3017243101357802,0.5942789003919158,0.5981236684248868
1.0,0.2232179446683752,0.1116089723341876,0.36676446335228874,-0.8049171767024839

1.0,0.5003560213267297,0.5003560213267297,0.44911952928351456,0.4938380673118715
1.0,0.4931460055162319,0.4931460055162319,0.47883004282446073,0.517865511908462
1.0,0.47743939983450556,0.47743939983450556,0.5397283269224442,0.5159372875574101

1.0,0.6721133785296066,0.3360566892648033,0.6,-0.6573074976534458
1.0,0.554133814196953,0.2770669070984765,0.46789814944518104,-0.7060644798882154

1.0,0.48675987758853534,0.730139816382803,0.5475019484059857,0.5895383215245578
1.0,0.4620891124128732,0.6931336686193098,0.531287426090865,0.6064987816061307
1.0,0.7452175064360973,0.7452175064360973,0.5065511046879527,0.4150742558879229

1.0,0.6144254028217556,0.6144254028217556,0.6443047130448242,0.4537278311885279
1.0,0.4416989600534953,0.4416989600534953,0.5198349403491688,0.5386299978794504

1.0,0.5470749546470667,0.5470749546470667,0.5871336253460195,-0.7496875160091105
1.0,0.5635309976702829,0.5635309976702829,0.5868739357199878,-0.7097575485980627
1.0,1.0,1.0,0.5833502151724069,-0.6746428683207432
1.0,0.4899684901371711,0.4899684901371711,0.5648348709270129,-0.7466209944579434
1.0,0.39200545342705123,0.39200545342705123,0.5102762135162736,-0.8098892915797233
1.0,0.4037969978070943,0.4037969978070943,0.5100536224082463,-0.7635975792409575
1.0,1.0,1.0,0.5070332905103198,-0.7247024332427023
1.0,0.3510859316619591,0.3510859316619591,0.4911629954428393,-0.822325934243447
1.0,0.41251583661539604,0.41251583661539604,0.5095444417907669,-0.7466597811114959
1.0,0.42492433438601757,0.42492433438601757,0.5093218506827396,-0.7043988876090823
1.0,1.0,1.0,0.5063015187848132,-0.6674804842472568
1.0,0.3694553368002574,0.3694553368002574,0.4904312237173326,-0.7457988909254789
1.0,0.29558738926840533,0.29558738926840533,0.45199285438414566,-0.8113451535079146
1.0,0.30447867327547357,0.30447867327547357,0.4517980871646219,-0.7618798989469926
1.0,1.0,1.0,0.4491552967539362,-0.7207085905173952
1.0,0.2647324751264874,0.2647324751264874,0.43526878856989076,-0.8260935260467477
1.0,0.22012353184643907,0.22012353184643907,0.7037834101736126,-0.7170522976040116
1.0,0.2267448591064746,0.2267448591064746,0.7035237205475809,-0.679658897128216
1.0,1.0,1.0,0.7,-0.6476879050574846
1.0,0.19714591871974949,0.19714591871974949,0.6814846557546059,-0.72091539601172
1.0,0.15772907200092015,0.15772907200092015,0.6102617433684961,-0.7709085371982551
