Path,Edge,Graph,Cluster,Total,Jac,Precision,Recall,CC,avgConf,OriNum
"Samples\AvailableSamples\S5\1_5\P[0, 0.2]_Q[0, 1].json",0.095742702,0.356046915,1.253571272,1.705360889,1,0.330388209,0.330388209,0.549575243,0.331708414,1693
"Samples\AvailableSamples\S5\1_5\P[0.2, 0.4]_Q[0, 1].json",0.044880152,0.031089067,0.154192209,0.230161428,1,0.419171693,0.419171693,0.673871093,0.363695687,3046
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.032911777,0.084319353,0.423866749,0.541097879,1,0.43427358,0.21713679,-0.876577673,0.372887286,1074
"Samples\AvailableSamples\S5\1_5\P[0.6, 0.8]_Q[0, 1].json",0.019946337,0.013963938,0.056111813,0.090022087,1,1,0.5,-0.866114479,0.548609705,144
"Samples\AvailableSamples\S5\1_5\P[0.8, 1.0]_Q[0, 1].json",0.002992392,0.00099659,0.038895845,0.042884827,1,0.666666667,1,0.725171023,0.964442755,80
"Samples\AvailableSamples\S5\1_6\P[0, 0.2]_Q[0, 1].json",0.066821098,0.025930882,0.103323936,0.196075916,1,0.24189773,0.24189773,0.546056863,0.264244274,2603
"Samples\AvailableSamples\S5\1_6\P[0.2, 0.4]_Q[0, 1].json",0.044879675,0.030916929,0.212431669,0.288228273,0.9875,0.195852961,0.293779441,0.547868744,0.363505909,2654
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.04787159,0.100729227,0.467749357,0.616350174,1,0.383915512,0.383915512,0.397563678,0.540590914,976
"Samples\AvailableSamples\S5\1_6\P[0.6, 0.8]_Q[0, 1].json",0.018948793,0.006981373,0.141332865,0.167263031,0.9625,0.563285094,0.563285094,0.248834499,0.668498083,188
"Samples\AvailableSamples\S5\1_6\P[0.8, 1.0]_Q[0, 1].json",0.002991676,0.000997305,0.035903454,0.039892435,1,0.707193196,0.707193196,0,0.910267819,35
"Samples\AvailableSamples\S5\1_7\P[0, 0.2]_Q[0, 1].json",0.085769176,0.08377552,0.327124834,0.496669531,1,0.309191536,0.309191536,0.721972301,0.296300299,2787
"Samples\AvailableSamples\S5\1_7\P[0.2, 0.4]_Q[0, 1].json",0.047872066,0.025930643,0.160570145,0.234372854,0.975,0.394432653,0.394432653,0.400300239,0.302246884,2723
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.050864697,0.142618895,0.605125189,0.79860878,1,0.570899082,0.570899082,0.126048766,0.49228612,816
"Samples\AvailableSamples\S5\1_7\P[0.6, 0.8]_Q[0, 1].json",0.016954899,0.003988504,0.087765932,0.108709335,1,0.640103764,0.640103764,0.095039724,0.645934724,165
"Samples\AvailableSamples\S5\1_7\P[0.8, 1.0]_Q[0, 1].json",0.002993107,0.00099659,0.039893627,0.043883324,1,0.911585627,0.911585627,0,0.910800692,41
"Samples\AvailableSamples\S5\2_4\P[0, 0.2]_Q[0, 1].json",0.078789711,0.093746901,0.466363192,0.638899803,0.975,0.197457332,0.197457332,0.711954343,0.290002324,3811
"Samples\AvailableSamples\S5\2_4\P[0.2, 0.4]_Q[0, 1].json",0.042884827,0.015957117,0.104720116,0.163562059,0.9875,0.125431311,0.188146967,0.692034869,0.342960377,2262
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.036901236,0.026928186,0.191487312,0.255316734,1,0.398960059,0.398960059,0.226262321,0.412234417,405
"Samples\AvailableSamples\S5\2_4\P[0.6, 0.8]_Q[0, 1].json",0.034906864,0.058500528,0.456778765,0.550186157,1,0.471640792,0.471640792,0.063850015,0.651213446,220
"Samples\AvailableSamples\S5\2_4\P[0.8, 1.0]_Q[0, 1].json",0.005984306,0.001994133,0.077792168,0.085770607,1,0.70400695,0.70400695,0,0.759159425,97
"Samples\AvailableSamples\S5\2_5\P[0, 0.2]_Q[0, 1].json",0.087765455,0.184504271,0.669794798,0.942064524,1,0.304744788,0.304744788,0.612111247,0.488959427,2195
"Samples\AvailableSamples\S5\2_5\P[0.2, 0.4]_Q[0, 1].json",0.044879198,0.025930643,0.160570383,0.231380224,0.9875,0.302466402,0.302466402,0.600874388,0.343069019,2311
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.033909321,0.006980896,0.045878172,0.086768389,0.9625,0.483405791,0.483405791,0.422179116,0.44474362,586
"Samples\AvailableSamples\S5\2_5\P[0.6, 0.8]_Q[0, 1].json",0.042885303,0.135638237,0.748598576,0.927122116,1,0.794059265,0.794059265,0.160514026,0.64359428,138
"Samples\AvailableSamples\S5\2_5\P[0.8, 1.0]_Q[0, 1].json",0.011967897,0.008975744,0.091755867,0.112699509,1,0.699105346,0.699105346,0.010566128,0.845764505,157
"Samples\AvailableSamples\S5\2_6\P[0, 0.2]_Q[0, 1].json",0.075593472,0.078789711,0.373998404,0.528381586,0.95,0.169320259,0.169320259,0.708216065,0.274246195,3105
"Samples\AvailableSamples\S5\2_6\P[0.2, 0.4]_Q[0, 1].json",0.04188776,0.008975983,0.052858353,0.103722095,0.975,0.196850893,0.196850893,0.358762944,0.252065602,1919
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.046874762,0.061834097,0.303822517,0.412531376,1,0.417959541,0.417959541,0.514400347,0.454255756,488
"Samples\AvailableSamples\S5\2_6\P[0.6, 0.8]_Q[0, 1].json",0.031915188,0.054852009,0.555514336,0.642281532,0.9625,0.463006781,0.463006781,0.476603683,0.735861267,182
"Samples\AvailableSamples\S5\2_6\P[0.8, 1.0]_Q[0, 1].json",0.005984068,0.003988981,0.080784082,0.090757132,1,0.406298542,0.406298542,0.255596441,0.934782609,112
"Samples\AvailableSamples\S5\2_7\P[0, 0.2]_Q[0, 1].json",0.088762045,0.460614681,1.934954643,2.484331369,0.9,0.210112658,0.210112658,0.570354656,0.42622379,3289
"Samples\AvailableSamples\S5\2_7\P[0.2, 0.4]_Q[0, 1].json",0.051860332,0.010970831,0.059839725,0.122670889,1,0.40083831,0.40083831,0.465838426,0.276540496,1988
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.041887999,0.010970592,0.109707117,0.162565708,1,0.56685693,0.56685693,0.531648384,0.535070765,328
"Samples\AvailableSamples\S5\2_7\P[0.6, 0.8]_Q[0, 1].json",0.027925491,0.023935556,0.239359617,0.291220665,1,0.549373641,0.549373641,0.445247186,0.677168237,159
"Samples\AvailableSamples\S5\2_7\P[0.8, 1.0]_Q[0, 1].json",0.005983829,0.004986286,0.080784321,0.091754436,1,0.610690973,0.610690973,0,0.927486816,118
"Samples\AvailableSamples\S5\4_5\P[0, 0.2]_Q[0, 1].json",0.095436096,0.347069502,1.105767012,1.54827261,0.9625,0.140961938,0.070480969,-0.805594271,0.245084416,2908
"Samples\AvailableSamples\S5\4_5\P[0.2, 0.4]_Q[0, 1].json",0.048869371,0.017952204,0.096740723,0.163562298,1,0.327293062,0.327293062,0.662954141,0.349322082,3115
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.026927948,0.005983114,0.138630629,0.171541691,0.9625,0.285338683,0.428008025,0.722201821,0.74506008,743
"Samples\AvailableSamples\S5\4_5\P[0.6, 0.8]_Q[0, 1].json",0.022938728,0.003989458,0.04388237,0.070810556,1,0.61161225,0.61161225,0.416120729,0.646188631,180
"Samples\AvailableSamples\S5\4_5\P[0.8, 1.0]_Q[0, 1].json",0.00498724,0.000996828,0.038896322,0.04488039,1,1,1,0.312664654,0.862732508,76
"Samples\AvailableSamples\S5\4_6\P[0, 0.2]_Q[0, 1].json",0.091336489,0.090756655,0.366020679,0.548113823,0.9875,0.096028943,0.144043415,0.582688177,0.269381148,3818
"Samples\AvailableSamples\S5\4_6\P[0.2, 0.4]_Q[0, 1].json",0.03989315,0.008975029,0.049867153,0.098735332,0.975,0.197124409,0.197124409,0.434307064,0.290160607,2723
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.045877457,0.040890455,0.20844245,0.295210361,0.9875,0.185831183,0.278746775,0.756423444,0.510357211,645
"Samples\AvailableSamples\S5\4_6\P[0.6, 0.8]_Q[0, 1].json",0.025931358,0.0157125,0.148602247,0.190246105,1,0.331134715,0.331134715,0.441844621,0.536700352,224
"Samples\AvailableSamples\S5\4_6\P[0.8, 1.0]_Q[0, 1].json",0.002991915,0.001993656,0.076796055,0.081781626,1,0.707193196,0.707193196,0.215557338,0.901041667,31
"Samples\AvailableSamples\S5\4_7\P[0, 0.2]_Q[0, 1].json",0.077791929,0.123669863,0.505646467,0.707108259,1,0.250122051,0.250122051,0.490604317,0.301653345,4002
"Samples\AvailableSamples\S5\4_7\P[0.2, 0.4]_Q[0, 1].json",0.043881655,0.008570671,0.057845354,0.11029768,0.9875,0.291540374,0.291540374,0.376660218,0.324546759,2792
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.037899017,0.024932861,0.203455925,0.266287804,1,0.388948898,0.388948898,0.456949802,0.384816245,485
"Samples\AvailableSamples\S5\4_7\P[0.6, 0.8]_Q[0, 1].json",0.020944357,0.023933649,0.290225506,0.335103512,1,0.726833677,0.726833677,0.348008642,0.563806654,201
"Samples\AvailableSamples\S5\4_7\P[0.8, 1.0]_Q[0, 1].json",0.001995564,0.000996828,0.037898779,0.040891171,1,0.911585627,0.911585627,0,0.915585688,37
"Samples\AvailableSamples\S5\5_6\P[0, 0.2]_Q[0, 1].json",0.096740723,0.236091137,0.712095261,1.04492712,1,0.122934636,0.184401954,0.721712178,0.271867008,2202
"Samples\AvailableSamples\S5\5_6\P[0.2, 0.4]_Q[0, 1].json",0.041887522,0.008976221,0.05086422,0.101727962,1,0.249393716,0.374090574,0.614070075,0.391660986,2772
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.035905123,0.022937298,0.158330679,0.2171731,0.9625,0.374094523,0.374094523,0.707286938,0.406645666,826
"Samples\AvailableSamples\S5\5_6\P[0.6, 0.8]_Q[0, 1].json",0.030917406,0.024931908,0.143616915,0.199466228,1,0.712830966,0.712830966,0.348318891,0.563681795,142
"Samples\AvailableSamples\S5\5_6\P[0.8, 1.0]_Q[0, 1].json",0.003989697,0.001994371,0.04288578,0.048869848,1,0.707193196,0.707193196,0.169448347,0.897158381,91
"Samples\AvailableSamples\S5\5_7\P[0, 0.2]_Q[0, 1].json",0.101727962,0.358044147,1.086703539,1.546475649,1,0.332391562,0.332391562,0.69269412,0.242063135,2386
"Samples\AvailableSamples\S5\5_7\P[0.2, 0.4]_Q[0, 1].json",0.046874523,0.025929689,0.147153616,0.219957829,0.9875,0.403147393,0.403147393,0.250226201,0.304078185,2841
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.036900282,0.012965441,0.103722811,0.153588533,1,0.70773454,0.70773454,0.373650103,0.415926444,666
"Samples\AvailableSamples\S5\5_7\P[0.6, 0.8]_Q[0, 1].json",0.02692771,0.013961792,0.138629913,0.179519415,1,0.838805457,0.838805457,0.24572291,0.720867144,119
"Samples\AvailableSamples\S5\5_7\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.001995087,0.042885065,0.049866676,1,0.911585627,0.911585627,0.210877056,0.867557624,97
"Samples\AvailableSamples\S5\6_7\P[0, 0.2]_Q[0, 1].json",0.079786777,0.124669075,0.488270998,0.692726851,0.9625,0.234191709,0.234191709,0.487474487,0.222294639,3296
"Samples\AvailableSamples\S5\6_7\P[0.2, 0.4]_Q[0, 1].json",0.057845592,0.007978201,0.056848288,0.122672081,0.975,0.301182038,0.301182038,0.39717351,0.294601262,2449
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.046874046,0.023935795,0.200464249,0.27127409,0.9625,0.617503294,0.617503294,0.229611484,0.618754501,568
"Samples\AvailableSamples\S5\6_7\P[0.6, 0.8]_Q[0, 1].json",0.019946575,0.054855108,0.62800312,0.702804804,1,0.551639295,0.551639295,0.273519922,0.571322583,163
"Samples\AvailableSamples\S5\6_7\P[0.8, 1.0]_Q[0, 1].json",0.002990723,0.001994848,0.041887999,0.046873569,1,0.618778823,0.618778823,0,0.93755584,52
SamNum,80,min_support,0.3,gamma,0.8,avgRecall,0.466596004,,,
"Samples\AvailableSamples\S2\1\P[0, 0.2]_Q[0, 1].json",0.023966789,0.085763454,0.986915588,1.096645832,1,0.5,1,0.577759303,0.390210231,0
"Samples\AvailableSamples\S2\1\P[0.2, 0.4]_Q[0, 1].json",0.009973288,0.026923418,0.483291388,0.520188093,1,0.173192755,0.519578266,0.426388082,0.599668355,0
"Samples\AvailableSamples\S2\1\P[0.4, 0.6]_Q[0, 1].json",0.004986525,0.002990961,0.160571337,0.168548822,1,0.333333333,1,0.385372616,0.544239729,0
"Samples\AvailableSamples\S2\1\P[0.6, 0.8]_Q[0, 1].json",0.005983591,0.002991438,0.160571337,0.169546366,1,0.128677528,0.257355057,0.379653807,0.602915268,0
"Samples\AvailableSamples\S2\1\P[0.8, 1.0]_Q[0, 1].json",0.00099659,0,0.039892912,0.040889502,1,0.5,1,0.667118561,0.659018162,0
"Samples\AvailableSamples\S2\2\P[0, 0.2]_Q[0, 1].json",0.069813728,0.364938259,7.761355877,8.196107864,0.5,0.068767968,0.137535937,0.111209108,0.461965241,0
"Samples\AvailableSamples\S2\2\P[0.2, 0.4]_Q[0, 1].json",0.005984068,0.011966944,0.237986326,0.255937338,0.2,0.155184464,0.310368927,0.508431807,0.552754595,0
"Samples\AvailableSamples\S2\2\P[0.4, 0.6]_Q[0, 1].json",0.005984068,0.003988981,0.231381655,0.241354704,0.4,0.163018248,0.326036496,0.278948302,0.682906593,0
"Samples\AvailableSamples\S2\2\P[0.6, 0.8]_Q[0, 1].json",0.002991199,0.00099802,0.037898779,0.041887999,1,0.5,1,0.7575,0.942857143,0
"Samples\AvailableSamples\S2\2\P[0.8, 1.0]_Q[0, 1].json",0.001994133,0.000996828,0.035904646,0.038895607,0.7,0.207193196,0.414386392,0.527904004,0.754946153,0
"Samples\AvailableSamples\S2\3\P[0, 0.2]_Q[0, 1].json",0.036900759,0.167537451,1.87810874,2.082546949,0.7,0.051882923,0.103765845,0.405145918,0.345722252,0
"Samples\AvailableSamples\S2\3\P[0.2, 0.4]_Q[0, 1].json",0.012965441,0.038891554,0.926198006,0.978055,0.8,0.117477247,0.234954493,0.479691478,0.636379139,0
"Samples\AvailableSamples\S2\3\P[0.4, 0.6]_Q[0, 1].json",0.003989458,0.003989935,0.034906626,0.042886019,0.8,0.414386392,0.414386392,-0.828778048,0.7,0
"Samples\AvailableSamples\S2\3\P[0.6, 0.8]_Q[0, 1].json",0.00199461,0.002991915,0.053855896,0.058842421,1,1,1,-0.849205269,0.82090228,0
"Samples\AvailableSamples\S2\3\P[0.8, 1.0]_Q[0, 1].json",0.001994848,0,0.038895369,0.040890217,1,0.333333333,1,0.732651515,0.916666667,0
"Samples\AvailableSamples\S2\4\P[0, 0.2]_Q[0, 1].json",0.007978916,0.003988743,0.036901951,0.04886961,1,0.186648765,0.186648765,-0.919821171,0.777776107,0
"Samples\AvailableSamples\S2\4\P[0.2, 0.4]_Q[0, 1].json",0.009973288,0.010969877,0.362589598,0.383532763,1,0.30952196,0.619043921,0.601227137,0.529185356,0
"Samples\AvailableSamples\S2\4\P[0.4, 0.6]_Q[0, 1].json",0.007979393,0.005983114,0.117685795,0.131648302,1,0.30952196,0.619043921,0.409307873,0.40070801,0
"Samples\AvailableSamples\S2\4\P[0.6, 0.8]_Q[0, 1].json",0.006980896,0.010972261,0.519608736,0.537561893,1,0.5,1,0.691690535,0.879275334,0
"Samples\AvailableSamples\S2\4\P[0.8, 1.0]_Q[0, 1].json",0.010970354,0.00997138,0.351694584,0.372636318,1,0.5,1,0.414169978,0.418460203,0
"Samples\AvailableSamples\S2\5\P[0, 0.2]_Q[0, 1].json",0.029919863,0.089748383,1.885208368,2.004876614,1,0.026927768,0.053855536,0.468287374,0.633239051,0
"Samples\AvailableSamples\S2\5\P[0.2, 0.4]_Q[0, 1].json",0.031914234,0.124660254,1.254227161,1.410801649,1,0.045579532,0.091159064,0.330421718,0.356517062,0
"Samples\AvailableSamples\S2\5\P[0.4, 0.6]_Q[0, 1].json",0.007978439,0.013960361,0.264295578,0.286234379,0.9,0.088554561,0.088554561,-0.844895013,0.598650886,0
"Samples\AvailableSamples\S2\5\P[0.6, 0.8]_Q[0, 1].json",0.004985809,0.00398922,0.079787016,0.088762045,0.9,0.120412198,0.361236593,0.590424294,0.424541066,0
"Samples\AvailableSamples\S2\5\P[0.8, 1.0]_Q[0, 1].json",0.002991438,0.001994848,0.053857565,0.058843851,0.9,0.4080139,0.4080139,-0.928493147,0.573020387,0
SamNum,10,min_support,0.3,gamma,0.8,avgRecall,0.525836963,,,
"Samples\AvailableSamples\S2\1\P[0, 0.2]_Q[0, 1].json",0.125696898,2.015058994,10.82875395,12.96950984,1,0.5,1,0.605149392,0.300674413,0
"Samples\AvailableSamples\S2\1\P[0.2, 0.4]_Q[0, 1].json",0.014960289,0.003989458,0.041887999,0.060837746,1,0.5,1,0.39743394,0.41078995,0
"Samples\AvailableSamples\S2\1\P[0.4, 0.6]_Q[0, 1].json",0.007978678,0.004986048,0.076794863,0.089759588,1,0.5,1,0.784233358,0.520658487,0
"Samples\AvailableSamples\S2\1\P[0.6, 0.8]_Q[0, 1].json",0.004987001,0.00398922,0.16156888,0.170545101,1,0.128677528,0.257355057,0.379653807,0.602915268,0
"Samples\AvailableSamples\S2\1\P[0.8, 1.0]_Q[0, 1].json",0.001994371,0.000997782,0.03789854,0.040890694,1,0.5,1,0.646029741,0.614482373,0
"Samples\AvailableSamples\S2\2\P[0, 0.2]_Q[0, 1].json",0.10734725,0.923338175,10.25706983,11.28775525,0.5,0.098357949,0.196715897,0.156110992,0.436629352,0
"Samples\AvailableSamples\S2\2\P[0.2, 0.4]_Q[0, 1].json",0.012964964,0.012965679,0.170543432,0.196474075,0.6,0.251588404,0.503176808,0.502553452,0.35488259,0
"Samples\AvailableSamples\S2\2\P[0.4, 0.6]_Q[0, 1].json",0.008975983,0.014957905,0.60002923,0.623963118,0.85,0.222064169,0.444128339,0.628201815,0.734589101,0
"Samples\AvailableSamples\S2\2\P[0.6, 0.8]_Q[0, 1].json",0.002991438,0.000997305,0.038896322,0.042885065,1,0.5,1,0.7575,0.942857143,0
"Samples\AvailableSamples\S2\2\P[0.8, 1.0]_Q[0, 1].json",0.001994371,0.001994848,0.051862717,0.055851936,0.9,0.734104239,0.734104239,-0.803940428,0.614617361,0
"Samples\AvailableSamples\S2\3\P[0, 0.2]_Q[0, 1].json",0.040889978,0.170534134,1.023269892,1.234694004,0.75,0.027456904,0.027456904,-0.852158094,0.343193527,0
"Samples\AvailableSamples\S2\3\P[0.2, 0.4]_Q[0, 1].json",0.014959812,0.043876886,0.244352341,0.303189039,0.8,0.298616517,0.298616517,-0.894388137,0.458047735,0
"Samples\AvailableSamples\S2\3\P[0.4, 0.6]_Q[0, 1].json",0.004987001,0.001995087,0.077790976,0.084773064,0.9,0.11465807,0.229316141,0.731326541,0.579589251,0
"Samples\AvailableSamples\S2\3\P[0.6, 0.8]_Q[0, 1].json",0.002993107,0.002990484,0.024933815,0.030917406,1,1,1,-0.992284918,0.811720769,0
"Samples\AvailableSamples\S2\3\P[0.8, 1.0]_Q[0, 1].json",0.001994848,0.000997305,0.037898779,0.040890932,1,0.333333333,1,0.751554002,0.958333333,0
"Samples\AvailableSamples\S2\4\P[0, 0.2]_Q[0, 1].json",0.010970354,0.005984783,0.122244835,0.139199972,1,0.118613574,0.237227149,0.689949144,0.861197003,0
"Samples\AvailableSamples\S2\4\P[0.2, 0.4]_Q[0, 1].json",0.023934841,0.048867702,0.521605968,0.594408512,1,0.5,1,0.521849795,0.502137586,0
"Samples\AvailableSamples\S2\4\P[0.4, 0.6]_Q[0, 1].json",0.010970592,0.002991676,0.045877218,0.059839487,1,0.30952196,0.619043921,0.51880542,0.307331184,0
"Samples\AvailableSamples\S2\4\P[0.6, 0.8]_Q[0, 1].json",0.019947052,0.047865629,1.28183198,1.349644661,1,0.5,1,0.698907812,0.542466008,0
"Samples\AvailableSamples\S2\4\P[0.8, 1.0]_Q[0, 1].json",0.021941185,0.054848194,0.757977486,0.834766865,1,0.5,1,0.712777091,0.514454066,0
"Samples\AvailableSamples\S2\5\P[0, 0.2]_Q[0, 1].json",0.030917645,0.088751078,1.914119244,2.033787966,1,0.026927768,0.053855536,0.468287374,0.633239051,0
"Samples\AvailableSamples\S2\5\P[0.2, 0.4]_Q[0, 1].json",0.025930405,0.068492413,0.715093851,0.809516668,0.9,0.123154506,0.246309012,0.536774292,0.293544817,0
"Samples\AvailableSamples\S2\5\P[0.4, 0.6]_Q[0, 1].json",0.02094388,0.110694885,0.560171366,0.691810131,0.95,0.173905877,0.173905877,-0.883089921,0.381181739,0
"Samples\AvailableSamples\S2\5\P[0.6, 0.8]_Q[0, 1].json",0.007978439,0.002991676,0.018949747,0.029919863,1,0.475848069,0.475848069,-0.817852259,0.542346033,0
"Samples\AvailableSamples\S2\5\P[0.8, 1.0]_Q[0, 1].json",0.00398922,0.001995325,0.077791929,0.083776474,0.95,0.138469824,0.276939649,0.354631801,0.652363603,0
SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.590959965,,,
"Samples\AvailableSamples\S3\1\P[0, 0.2]_Q[0, 1].json",0.046874523,0.088756323,1.059862852,1.195493698,1,0.080394494,0.241183483,0.744588016,0.604941514,0
"Samples\AvailableSamples\S3\1\P[0.2, 0.4]_Q[0, 1].json",0.01695466,0.014958858,0.272990227,0.304903746,1,0.132354488,0.397063465,0.748322299,0.56338336,0
"Samples\AvailableSamples\S3\1\P[0.4, 0.6]_Q[0, 1].json",0.01396203,0.019944429,0.401926994,0.435833454,1,0.247712821,0.247712821,-0.839909275,0.459346587,0
"Samples\AvailableSamples\S3\1\P[0.6, 0.8]_Q[0, 1].json",0.002991915,0.00199461,0.078789234,0.083775759,1,0.393396721,0.786793442,0.42491731,0.767138817,0
"Samples\AvailableSamples\S3\1\P[0.8, 1.0]_Q[0, 1].json",0.000997543,0.000997066,0.043882608,0.045877218,1,1,1,-0.909880907,0.841368971,0
"Samples\AvailableSamples\S3\2\P[0, 0.2]_Q[0, 1].json",0.062831879,0.16554904,1.255980968,1.484361887,1,0.221373968,0.221373968,-0.850109898,0.489779719,0
"Samples\AvailableSamples\S3\2\P[0.2, 0.4]_Q[0, 1].json",0.022938967,0.040888071,0.332113266,0.395940304,1,0.071686188,0.143372377,0.541833236,0.633974542,0
"Samples\AvailableSamples\S3\2\P[0.4, 0.6]_Q[0, 1].json",0.011967659,0.005983829,0.255317211,0.2732687,1,0.153198111,0.459594332,0.786432145,0.53338622,0
"Samples\AvailableSamples\S3\2\P[0.6, 0.8]_Q[0, 1].json",0.016953945,0.062819242,1.363600254,1.443373442,1,0.273080358,0.273080358,-0.854154572,0.448007211,0
"Samples\AvailableSamples\S3\2\P[0.8, 1.0]_Q[0, 1].json",0.002992392,0.003988504,0.042886019,0.049866915,1,0.369666561,0.369666561,-0.808690662,0.549527729,0
"Samples\AvailableSamples\S3\4\P[0, 0.2]_Q[0, 1].json",0.01595664,0.010969639,0.070811749,0.097738028,1,0.064003728,0.064003728,-0.835629418,0.659574309,0
"Samples\AvailableSamples\S3\4\P[0.2, 0.4]_Q[0, 1].json",0.034906387,0.176518917,1.479465485,1.690890789,1,0.042548545,0.085097091,0.696401982,0.587800699,0
"Samples\AvailableSamples\S3\4\P[0.4, 0.6]_Q[0, 1].json",0.009973049,0.006981134,0.259306908,0.276261091,1,0.141857118,0.283714235,0.712719394,0.585400555,0
"Samples\AvailableSamples\S3\4\P[0.6, 0.8]_Q[0, 1].json",0.002992153,0.004985809,0.039894819,0.047872782,1,0.50546301,0.50546301,-0.872315556,0.626679181,0
"Samples\AvailableSamples\S3\4\P[0.8, 1.0]_Q[0, 1].json",0.00099659,0.000997066,0.008976698,0.010970354,1,1,1,-0.93422619,0.895833333,0
"Samples\AvailableSamples\S3\5\P[0, 0.2]_Q[0, 1].json",0.054852724,0.267268896,2.408405542,2.730527163,1,0.089075494,0.089075494,-0.835415543,0.320450998,0
"Samples\AvailableSamples\S3\5\P[0.2, 0.4]_Q[0, 1].json",0.012965679,0.011966228,0.258310556,0.283242464,1,0.184711271,0.554133814,0.743486949,0.523550554,0
"Samples\AvailableSamples\S3\5\P[0.4, 0.6]_Q[0, 1].json",0.005983591,0.001994371,0.081781387,0.08975935,1,0.288564618,0.865693853,0.747941069,0.718736019,0
"Samples\AvailableSamples\S3\5\P[0.6, 0.8]_Q[0, 1].json",0.008975744,0.004985809,0.116689205,0.130650759,1,0.333333333,1,0.78078901,0.956208653,0
"Samples\AvailableSamples\S3\5\P[0.8, 1.0]_Q[0, 1].json",0.002991676,0.000997543,0.008976221,0.012965441,1,1,1,-0.901821236,0.875602673,0
"Samples\AvailableSamples\S3\6\P[0, 0.2]_Q[0, 1].json",0.006980181,0.000997543,0,0.007977724,0,0,0,1,0,0
"Samples\AvailableSamples\S3\6\P[0.2, 0.4]_Q[0, 1].json",0.031914234,0.177513838,0.840433836,1.049861908,1,0.100379053,0.100379053,-0.889017161,0.545716595,0
"Samples\AvailableSamples\S3\6\P[0.4, 0.6]_Q[0, 1].json",0.011967421,0.01695466,0.08676815,0.115690231,1,0.295158232,0.295158232,-0.864414125,0.456148947,0
"Samples\AvailableSamples\S3\6\P[0.6, 0.8]_Q[0, 1].json",0.004986763,0.004705191,0.155586243,0.165278196,1,0.316551151,0.633102303,0.66091954,0.95,0
"Samples\AvailableSamples\S3\6\P[0.8, 1.0]_Q[0, 1].json",0.000999928,0.000994682,0.009973049,0.011967659,1,0.414386392,0.414386392,-0.974153694,0.9625,0
"Samples\AvailableSamples\S3\7\P[0, 0.2]_Q[0, 1].json",0.194502354,1.328016758,10.61908579,12.1416049,1,0.081763331,0.163526662,0.637128706,0.429382577,0
"Samples\AvailableSamples\S3\7\P[0.2, 0.4]_Q[0, 1].json",0.015957594,0.03191328,0.34108901,0.388959885,1,0.2131793,0.4263586,0.744176528,0.356402157,0
"Samples\AvailableSamples\S3\7\P[0.4, 0.6]_Q[0, 1].json",0.006981373,0.002991915,0.041887999,0.051861286,1,0.274390418,0.823171254,0.782466497,0.475194312,0
"Samples\AvailableSamples\S3\7\P[0.6, 0.8]_Q[0, 1].json",0.001995325,0,0.081781387,0.083776712,1,0.379600053,0.759200105,0.750046087,0.666632892,0
"Samples\AvailableSamples\S3\7\P[0.8, 1.0]_Q[0, 1].json",0.00099659,0,0.008976698,0.009973288,1,0.823171254,0.823171254,-0.94858113,0.922405651,0
SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.467515863,,,
"Samples\AvailableSamples\S4\1_2\P[0, 0.2]_Q[0, 1].json",0.04787159,0.290215492,2.163067102,2.501154184,0.65,0.245392502,0.245392502,0.474008508,0.212666753,139
"Samples\AvailableSamples\S4\1_2\P[0.2, 0.4]_Q[0, 1].json",0.014959812,0.008975983,0.164559603,0.188495398,0.7,0.596114652,0.596114652,0.585111619,0.444624698,402
"Samples\AvailableSamples\S4\1_2\P[0.4, 0.6]_Q[0, 1].json",0.006981134,0.004986048,0.129654408,0.14162159,0.85,0.398905299,0.598357949,0.596651135,0.464262005,274
"Samples\AvailableSamples\S4\1_2\P[0.6, 0.8]_Q[0, 1].json",0.008975744,0.006979942,0.236368895,0.252324581,1,1,1,0.379457132,0.682108676,19
