Scene,Folder,p,q,Jaccard,Precision,Recall,argminC,avgConf,,,,,,,,,,,,,,,,,,,,,,,
S5,2_7,"[0.4, 0.6]","[0, 1]",1,0.429250639,0.429250639,0.537974074,0.376265868,,,,,,,,,,,,,,,,,,,,,,,
S5,4_5,"[0.4, 0.6]","[0, 1]",1,0.270436663,0.405654994,0.728935265,0.577927822,,,,,,,,,,,,,,,,,,,,,,,
S5,4_6,"[0.4, 0.6]","[0, 1]",1,0.198319261,0.297478891,0.777620909,0.670991777,,,,,,,,,,,,,,,,,,,,,,,
S5,4_7,"[0.4, 0.6]","[0, 1]",1,0.498111766,0.498111766,0.568287761,0.538781282,,,,,,,,,,,,,,,,,,,,,,,
S5,5_6,"[0.4, 0.6]","[0, 1]",1,0.520659182,0.520659182,0.649621343,0.444042534,,,,,,,,,,,,,,,,,,,,,,,
S5,5_7,"[0.4, 0.6]","[0, 1]",1,0.797856994,0.797856994,0.506011302,0.475627961,,,,,,,,,,,,,,,,,,,,,,,
S5,6_7,"[0.4, 0.6]","[0, 1]",1,0.624416593,0.624416593,0.413044288,0.516389877,,,,,,,,,,,,,,,,,,,,,,,
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.463413077,,,,,,,,,,,,,,,,,,,,,,,,
S5,1_2,"[0.4, 0.6]","[0, 1]",1,0.291017567,0.291017567,0.268152157,0.51975845,,,,,,,,,,,,,,,,,,,,,,,
S5,1_4,"[0.4, 0.6]","[0, 1]",1,0.313774535,0.313774535,0.391424663,0.650643625,,,,,,,,,,,,,,,,,,,,,,,
S5,1_5,"[0.4, 0.6]","[0, 1]",1,0.470317696,0.470317696,0.762125918,0.762979414,,,,,,,,,,,,,,,,,,,,,,,
S5,1_6,"[0.4, 0.6]","[0, 1]",1,0.278604314,0.278604314,0.328580189,0.662743439,,,,,,,,,,,,,,,,,,,,,,,
S5,1_7,"[0.4, 0.6]","[0, 1]",1,0.552765696,0.552765696,0.159469309,0.502728039,,,,,,,,,,,,,,,,,,,,,,,
S5,2_4,"[0.4, 0.6]","[0, 1]",1,0.237632313,0.237632313,0.061760416,0.490013129,,,,,,,,,,,,,,,,,,,,,,,
S5,2_5,"[0.4, 0.6]","[0, 1]",1,0.444834087,0.444834087,0.413938086,0.350713227,,,,,,,,,,,,,,,,,,,,,,,
S5,2_6,"[0.4, 0.6]","[0, 1]",1,0.474930413,0.474930413,0.529628508,0.644011359,,,,,,,,,,,,,,,,,,,,,,,
S5,2_7,"[0.4, 0.6]","[0, 1]",1,0.357966334,0.536949501,0.74500088,0.519185829,,,,,,,,,,,,,,,,,,,,,,,
S5,4_5,"[0.4, 0.6]","[0, 1]",1,0.424950033,0.424950033,0.462754219,0.671053113,,,,,,,,,,,,,,,,,,,,,,,
S5,4_6,"[0.4, 0.6]","[0, 1]",1,0.198319261,0.297478891,0.754848816,0.646503147,,,,,,,,,,,,,,,,,,,,,,,
S5,4_7,"[0.4, 0.6]","[0, 1]",1,0.551839558,0.551839558,0.526698148,0.4595959,,,,,,,,,,,,,,,,,,,,,,,
S5,5_6,"[0.4, 0.6]","[0, 1]",1,0.645677893,0.645677893,0.445123703,0.541607677,,,,,,,,,,,,,,,,,,,,,,,
S5,5_7,"[0.4, 0.6]","[0, 1]",1,0.747642316,0.747642316,0.397630518,0.557781671,,,,,,,,,,,,,,,,,,,,,,,
S5,6_7,"[0.4, 0.6]","[0, 1]",1,0.601439058,0.601439058,0.173680065,0.491232561,,,,,,,,,,,,,,,,,,,,,,,
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.457990258,,,,,,,,,,,,,,,,,,,,,,,,
S5,1_2,"[0.4, 0.6]","[0, 1]",1,0.410003184,0.410003184,0.123029351,0.609174918,,,,,,,,,,,,,,,,,,,,,,,
S5,1_4,"[0.4, 0.6]","[0, 1]",0.95,0.271785745,0.271785745,0.466730035,0.625601334,,,,,,,,,,,,,,,,,,,,,,,
S5,1_5,"[0.4, 0.6]","[0, 1]",1,0.461586596,0.461586596,0.72667971,0.437121796,,,,,,,,,,,,,,,,,,,,,,,
S5,1_6,"[0.4, 0.6]","[0, 1]",1,0.400202937,0.400202937,0.308030227,0.619805666,,,,,,,,,,,,,,,,,,,,,,,
S5,1_7,"[0.4, 0.6]","[0, 1]",1,0.838805457,0.838805457,0.188515413,0.595742435,,,,,,,,,,,,,,,,,,,,,,,
S5,2_4,"[0.4, 0.6]","[0, 1]",1,0.344375051,0.344375051,0.256236241,0.469478807,,,,,,,,,,,,,,,,,,,,,,,
S5,2_5,"[0.4, 0.6]","[0, 1]",1,0.390426057,0.390426057,0.419032213,0.410345159,,,,,,,,,,,,,,,,,,,,,,,
S5,2_6,"[0.4, 0.6]","[0, 1]",1,0.429809819,0.429809819,0.438608021,0.430243135,,,,,,,,,,,,,,,,,,,,,,,
S5,2_7,"[0.4, 0.6]","[0, 1]",1,0.61759066,0.61759066,0.448199215,0.445853474,,,,,,,,,,,,,,,,,,,,,,,
S5,4_5,"[0.4, 0.6]","[0, 1]",1,0.475929773,0.475929773,0.668149127,0.414789752,,,,,,,,,,,,,,,,,,,,,,,
S5,4_6,"[0.4, 0.6]","[0, 1]",1,0.218218365,0.327327548,0.747115547,0.541932866,,,,,,,,,,,,,,,,,,,,,,,
S5,4_7,"[0.4, 0.6]","[0, 1]",1,0.538037129,0.538037129,0.44416561,0.391875067,,,,,,,,,,,,,,,,,,,,,,,
S5,5_6,"[0.4, 0.6]","[0, 1]",0.95,0.350606747,0.52591012,0.668797983,0.605811852,,,,,,,,,,,,,,,,,,,,,,,
S5,5_7,"[0.4, 0.6]","[0, 1]",1,0.70773454,0.70773454,0.401346414,0.446328277,,,,,,,,,,,,,,,,,,,,,,,
S5,6_7,"[0.4, 0.6]","[0, 1]",0.95,0.529660795,0.529660795,0.474645002,0.573531789,,,,,,,,,,,,,,,,,,,,,,,
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.484612361,,,,,,,,,,,,,,,,,,,,,,,,
S5,1_2,"[0.4, 0.6]","[0, 1]",1,0.404739735,0.404739735,0.212489274,0.745522063,,,,,,,,,,,,,,,,,,,,,,,
S5,1_4,"[0.4, 0.6]","[0, 1]",1,0.185186442,0.185186442,0.329795526,0.567407874,,,,,,,,,,,,,,,,,,,,,,,
S5,1_5,"[0.4, 0.6]","[0, 1]",1,0.456165293,0.456165293,0.761328859,0.568640776,,,,,,,,,,,,,,,,,,,,,,,
S5,1_6,"[0.4, 0.6]","[0, 1]",1,0.271510798,0.271510798,0.235955424,0.59037673,,,,,,,,,,,,,,,,,,,,,,,
S5,1_7,"[0.4, 0.6]","[0, 1]",1,0.581069583,0.581069583,0.442464707,0.566165305,,,,,,,,,,,,,,,,,,,,,,,
S5,2_4,"[0.4, 0.6]","[0, 1]",1,0.269757345,0.269757345,0.234810093,0.487506643,,,,,,,,,,,,,,,,,,,,,,,
S5,2_5,"[0.4, 0.6]","[0, 1]",1,0.529914314,0.529914314,0.399758388,0.477342953,,,,,,,,,,,,,,,,,,,,,,,
S5,2_6,"[0.4, 0.6]","[0, 1]",1,0.446596367,0.446596367,0.370827197,0.525562148,,,,,,,,,,,,,,,,,,,,,,,
S5,2_7,"[0.4, 0.6]","[0, 1]",1,0.593016369,0.593016369,0.538135509,0.487908328,,,,,,,,,,,,,,,,,,,,,,,
S5,4_5,"[0.4, 0.6]","[0, 1]",0.95,0.352878267,0.352878267,0.745690016,0.491011793,,,,,,,,,,,,,,,,,,,,,,,
S5,4_6,"[0.4, 0.6]","[0, 1]",1,0.208808118,0.208808118,0.75928903,0.547763021,,,,,,,,,,,,,,,,,,,,,,,
S5,4_7,"[0.4, 0.6]","[0, 1]",1,0.500478971,0.500478971,0.306640886,0.601400645,,,,,,,,,,,,,,,,,,,,,,,
S5,5_6,"[0.4, 0.6]","[0, 1]",1,0.415603869,0.415603869,0.555390645,0.406587673,,,,,,,,,,,,,,,,,,,,,,,
S5,5_7,"[0.4, 0.6]","[0, 1]",1,0.655749978,0.655749978,0.282617059,0.416314514,,,,,,,,,,,,,,,,,,,,,,,
S5,6_7,"[0.4, 0.6]","[0, 1]",1,0.61759066,0.61759066,0.408274665,0.469334758,,,,,,,,,,,,,,,,,,,,,,,
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.432604407,,,,,,,,,,,,,,,,,,,,,,,,
S5,1_2,"[0.4, 0.6]","[0, 1]",1,0.310589126,0.310589126,0.161882784,0.5770304,,,,,,,,,,,,,,,,,,,,,,,
S5,1_4,"[0.4, 0.6]","[0, 1]",1,0.598925242,0.598925242,0.269588952,0.407187594,,,,,,,,,,,,,,,,,,,,,,,
S5,1_5,"[0.4, 0.6]","[0, 1]",1,0.395185365,0.197592682,-0.881450388,0.457936162,,,,,,,,,,,,,,,,,,,,,,,
S5,1_6,"[0.4, 0.6]","[0, 1]",1,0.262002111,0.262002111,0.273023186,0.552296571,,,,,,,,,,,,,,,,,,,,,,,
S5,1_7,"[0.4, 0.6]","[0, 1]",1,0.560255387,0.560255387,0.331808239,0.458940378,,,,,,,,,,,,,,,,,,,,,,,
S5,2_4,"[0.4, 0.6]","[0, 1]",1,0.36892389,0.36892389,0.019972682,0.488693805,,,,,,,,,,,,,,,,,,,,,,,
S5,2_5,"[0.4, 0.6]","[0, 1]",1,0.650668864,0.650668864,0.490094372,0.422459155,,,,,,,,,,,,,,,,,,,,,,,
S5,2_6,"[0.4, 0.6]","[0, 1]",1,0.417959541,0.417959541,0.505223051,0.449147576,,,,,,,,,,,,,,,,,,,,,,,
S5,2_7,"[0.4, 0.6]","[0, 1]",1,0.645351028,0.645351028,0.535184828,0.471349069,,,,,,,,,,,,,,,,,,,,,,,
S5,4_5,"[0.4, 0.6]","[0, 1]",1,0.298445959,0.447668939,0.750997985,0.601342366,,,,,,,,,,,,,,,,,,,,,,,
S5,4_6,"[0.4, 0.6]","[0, 1]",1,0.298025403,0.298025403,0.584190508,0.596488786,,,,,,,,,,,,,,,,,,,,,,,
S5,4_7,"[0.4, 0.6]","[0, 1]",1,0.337018983,0.505528474,0.632106078,0.388344294,,,,,,,,,,,,,,,,,,,,,,,
S5,5_6,"[0.4, 0.6]","[0, 1]",1,0.409366532,0.409366532,0.60312286,0.567678468,,,,,,,,,,,,,,,,,,,,,,,
S5,5_7,"[0.4, 0.6]","[0, 1]",0.9,0.582969808,0.582969808,0.397506053,0.384208163,,,,,,,,,,,,,,,,,,,,,,,
S5,6_7,"[0.4, 0.6]","[0, 1]",1,0.613289336,0.613289336,0.328464969,0.51525387,,,,,,,,,,,,,,,,,,,,,,,
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.457941091,,,,,,,,,,,,,,,,,,,,,,,,
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.009502650047475449,0.009502650047475449,0.28788031249076385,0.5242567151827107
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,2.037943426175027e-06,2.037943426175027e-06,0.3179272873664945,0.6248624669114282
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.5000000400449245,0.5000000400449245,0.6805670189861444,0.6539907994437584
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0003394503467728639,0.0003394503467728639,0.2619089488039985,0.5375052890349574
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.24150998323832384,0.6806099155391553
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.0010571133825435575,0.0010571133825435575,0.009267235263580007,0.45846237096343645
S5,2_5,"[0.4, 0.6]","[0, 1]",0.95,0.014174481045193515,0.014174481045193515,0.22611778710584254,0.5036332869027904
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.001203005026682602,0.001203005026682602,0.4664483352990967,0.5287257685481948
S5,2_7,"[0.4, 0.6]","[0, 1]",0.95,0.017731023200478993,0.017731023200478993,0.6829098395084967,0.4337571707972776
S5,4_5,"[0.4, 0.6]","[0, 1]",0.95,0.021456927735906905,0.03218539160386036,0.7622047103158263,0.584712093842801
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,1.7119785515238272e-10,8.559892757619136e-11,-0.8052033522897493,0.38721064799239896
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.5000000000011173,0.5000000000011173,0.4700671291387102,0.4425020107455645
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.03222771055524313,0.03222771055524313,0.7005617747662753,0.5337137369331004
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.3550211081395388,0.3550211081395388,0.5224258296390014,0.4624491471536387
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.3425828072864679,0.3425828072864679,0.2926097837307755,0.46642082120581496
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.1765611447436755
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.001543726934710931,0.001543726934710931,0.22644270120534604,0.5551429543017519
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,4.608847658742245e-06,4.608847658742245e-06,0.47143725199208286,0.48536705610319747
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.008311277686025997,0.008311277686025997,0.7876496139696041,0.40440915178976133
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.004623972851488801,0.004623972851488801,0.36306902957181375,0.5021403237854661
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.0759647754847368,0.0759647754847368,0.2719493650634337,0.41622981626323674
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.0010571133343891003,0.0010571133343891003,0.29724684371566484,0.538236315078245
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.10332023322049314,0.10332023322049314,0.5674675846272439,0.5929031370167345
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,3.8694218512544084e-05,3.8694218512544084e-05,0.4735756682878223,0.4207526677238874
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423970680693271,0.3423970680693271,0.5328668081732928,0.41228590989194414
S5,4_5,"[0.4, 0.6]","[0, 1]",0.95,0.003187315143287368,0.003187315143287368,0.7437653625636271,0.3719915170289668
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,0.00033945022049416246,0.00033945022049416246,0.4758107445335966,0.5686601693071425
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.07329676447328222,0.10994514670992334,0.6309039317192678,0.4121816013161656
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.20599682854835966,0.3089952428225395,0.5724139095779042,0.568883040882281
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.37656294377478844,0.37656294377478844,0.41713259039902406,0.5041651739418667
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.34243719980410675,0.34243719980410675,0.27753999705252214,0.6822432149314469
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.11191525127483219
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.000198633540346387,0.000198633540346387,0.19161264791413965,0.5326257680886151
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,4.3293463636174764e-07,4.3293463636174764e-07,0.43100571098848106,0.5142150716114382
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,1.4112055587523516e-08,7.056027793761758e-09,-0.8009665435792896,0.41182873902886874
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.00019108916137746518,0.00019108916137746518,0.28555876288549426,0.6158904119746897
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.10996986818359002,0.10996986818359002,0.453947608709685,0.45917790327778607
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.0003557288081002932,0.0003557288081002932,0.09166737816432877,0.530159078120896
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.061020194143687326,0.061020194143687326,0.41959363247732473,0.32668194395661027
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.00016338165909015283,0.00016338165909015283,0.4013573555821373,0.6501057349115917
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.3426801251145185,0.3426801251145185,0.5706737629758775,0.5828681859637416
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.06874786835757674,0.1031218025363651,0.7271775993904649,0.7639223633160427
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,0.00033945022050276555,0.00033945022050276555,0.6872662926212678,0.6600603657702733
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.22826023497643133,0.342390352464647,0.5911921715505422,0.49931805850040306
S5,5_6,"[0.4, 0.6]","[0, 1]",0.95,0.006971571715489098,0.006971571715489098,0.32183896146636193,0.5072672639327651
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.008907475277568452,0.008907475277568452,0.4932313471758097,0.4400156127404599
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.005413368853753241,0.005413368853753241,0.26989679634574937,0.5337115128964269
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.06544823211131333
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.029869488375159688,0.029869488375159688,0.23898117588197987,0.5567884648691672
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,8.668938607494786e-05,8.668938607494786e-05,0.37435890769824864,0.5351406773120443
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.8122025837978704,0.4061012918989352,-0.8030136042287538,0.5606411572545641
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0034196977205188596,0.0034196977205188596,0.45435325810725036,0.603842995153894
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.34239035244580845,0.34239035244580845,0.18757009237578917,0.5226262561830982
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.00021304877801706754,0.00021304877801706754,0.3298073645932494,0.6385402560911619
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.0008749976413793317,0.0008749976413793317,0.18085190275781438,0.5789597665293212
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.0003417519504339112,0.0003417519504339112,0.4314597519442638,0.5171399525526714
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.02577681765051492,0.02577681765051492,0.5893943184942876,0.3764761834100976
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.03218539160391575,0.03218539160391575,0.6123081674731374,0.5559247087953294
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,8.671630947896153e-11,8.671630947896153e-11,0.7518318006212088,0.40845601439010937
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423903524477937,0.3423903524477937,0.5348614733677578,0.4157050117072977
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.006974238787651136,0.006974238787651136,0.7154074436808798,0.5591100916520941
S5,5_7,"[0.4, 0.6]","[0, 1]",0.95,0.3577153870739873,0.3577153870739873,0.29787267326675443,0.4890471319665191
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.10998746566130463,0.10998746566130463,0.3571540331131583,0.41515668167298014
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.11055513143388077
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.0015589242595866056,0.0015589242595866056,0.13196172462573327,0.4956181648143275
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,2.3741454474909357e-06,2.3741454474909357e-06,0.30775956874390603,0.5498325035455479
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.06885052708550722,0.10327579062826082,0.7993881531724578,0.7666962412737904
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0015437377486280362,0.0015437377486280362,0.17493766839911523,0.5210597632528716
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.11043227307989818,0.11043227307989818,0.2832762176893916,0.5887746361949077
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,4.018203101527082e-07,4.018203101527082e-07,0.1992577096410662,0.49180670505990337
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.10051443847544046,0.10051443847544046,0.30701973781451164,0.4353111714529505
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.00019843073713433158,0.00019843073713433158,0.5943601135602196,0.40161057608353645
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.3444025329918473,0.3444025329918473,0.5548742241945626,0.4671994636983964
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.01532503462817931,0.01532503462817931,0.7176814360285639,0.5827035199600846
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,9.018136785803608e-07,9.018136785803608e-07,0.6264408103165682,0.4761627716244908
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423903524458081,0.3423903524458081,0.3315260712761136,0.6390403498617552
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.16525241893001752,0.24787862839502628,0.5499750206241368,0.5019854713239092
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.3495472934066848,0.3495472934066848,0.40490268083197417,0.4487327795504034
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.11028459693041465,0.11028459693041465,0.4581864868375012,0.5702839056154017
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.11515704743375636
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.009502649891484105,0.009502649891484105,0.25094612559570495,0.5385063123786752
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,2.3741454474909357e-06,2.3741454474909357e-06,0.37601727708834154,0.48256984762411737
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,4.013270022889465e-05,2.0066350114447326e-05,-0.8209786228429212,0.3345723973055068
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0003394537070665377,0.0003394537070665377,0.21059894805513502,0.6461703912534569
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423905249168404,0.3423905249168404,0.31694314622638364,0.631952446598776
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.0001458916923488984,0.0001458916923488984,0.4320419141445704,0.5337242649958119
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.03233617948386737,0.03233617948386737,0.4012491088212808,0.4485966615478269
S5,2_6,"[0.4, 0.6]","[0, 1]",0.95,0.02045647162344409,0.02045647162344409,0.4264259623842473,0.4799474099325144
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.050805581138119026,0.07620837170717853,0.6883236800570242,0.4461606626207038
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.10312180248825369,0.10312180248825369,0.46714362924799907,0.6625002003439164
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,4.23189585094826e-05,4.23189585094826e-05,0.7197830809335447,0.4468421494412429
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423903524469254,0.3423903524469254,0.24355518822957822,0.4200068400779409
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.0002008354984043075,0.0002008354984043075,0.538051913663457,0.5356256064554163
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.44551215493396323,0.44551215493396323,0.42101051726981753,0.5521937171253521
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.11100226004425556,0.11100226004425556,0.3870355086745716,0.6138688389797924
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.09891144719254023
S5,1_2,"[0.8, 1.0]","[0, 1]",1.0,0.5001039713205904,0.5001039713205904,0.0,0.8548213826177165
S5,1_4,"[0.8, 1.0]","[0, 1]",1.0,1.0,1.0,0.2451765118207075,0.8586867128707759
S5,1_5,"[0.8, 1.0]","[0, 1]",1.0,1.0,1.0,0.7337646090406825,0.8720907221115978
S5,1_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.0,0.9286160369632874
S5,1_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.0,0.8510216883285904
S5,2_4,"[0.8, 1.0]","[0, 1]",1.0,0.5001039713205904,0.5001039713205904,0.0,0.9166666666666667
S5,2_5,"[0.8, 1.0]","[0, 1]",1.0,0.5001039713205904,0.5001039713205904,0.0,0.925
S5,2_6,"[0.8, 1.0]","[0, 1]",1.0,0.0003170200985520205,0.0003170200985520205,0.24357691024357692,0.9125000000000001
S5,2_7,"[0.8, 1.0]","[0, 1]",1.0,0.36532683388674475,0.36532683388674475,0.0,0.9408018837884342
S5,4_5,"[0.8, 1.0]","[0, 1]",1.0,1.0,1.0,0.29364919277351825,0.8236700077006849
S5,4_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.2072518129532383,0.9322916666666667
S5,4_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.0,0.9270833333333334
S5,5_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.17093799682034977,0.93125
S5,5_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.1959021954757671,0.846187100910202
S5,6_7,"[0.8, 1.0]","[0, 1]",1.0,0.3426034012237697,0.3426034012237697,0.0,0.9616352171217676
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.6157579581894764
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.0020121805460396997,0.0020121805460396997,0.27947667737871273,0.6700306409661336
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,3.274332712414709e-05,3.274332712414709e-05,0.4360107420066953,0.5651292116028228
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.3354582087346833,0.5031873131020249,0.7438679323069677,0.47987364928963944
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0010571133548621485,0.0010571133548621485,0.2341876573976845,0.5622320237841989
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.3424230957729308,0.3424230957729308,0.2202662481697848,0.5938909464869917
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.002062344990064485,0.002062344990064485,0.1893191396421472,0.411395287616928
S5,2_5,"[0.4, 0.6]","[0, 1]",0.95,0.10466552783961798,0.10466552783961798,0.10623630359385203,0.592078200156948
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.006698786747907453,0.006698786747907453,0.41744989817811007,0.582598045769653
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.10994514672238986,0.10994514672238986,0.5691363524933993,0.5842213024656946
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.10312180248816523,0.10312180248816523,0.5700298341365616,0.6210017937432089
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,3.8944534256441056e-10,3.8944534256441056e-10,0.5989198746363231,0.4042618434315898
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.07516542816930456,0.07516542816930456,0.3780622066192032,0.4623648229013132
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.10312186281400858,0.10312186281400858,0.45102510284624875,0.5520031246170636
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.3453264035437083,0.3453264035437083,0.13567468664820126,0.4049430499469961
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.11028459693041465,0.11028459693041465,0.27490102874187494,0.45687302230522553
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.12060695644920054
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,1.799930100755152e-05,1.799930100755152e-05,0.19652608065267116,0.5185974166383724
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,4.608847658742245e-06,4.608847658742245e-06,0.34055564392490245,0.5932366539395679
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,4.734867373992601e-06,2.3674336869963005e-06,-0.8194737394336171,0.33391763607381886
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.0031270948583248005,0.0031270948583248005,0.3583756475510196,0.6270339257651565
